LabelID,Name,CategoryID,LabelValue,WorkspaceCode,NewValue
1048641,Operation_SchedulingDetail,2,Scheduling Details,csi,Detalhes de Agendamento
1048644,Operation_WorkCenter,2,Work Center,csi,Centro de Trabalho
1048645,ProductFamily_CurrentCost,2,Current Cost,csi,Custo Atual
1048646,DocumentEntry_DocumentSet,2,Document Set,csi,Conjunto de Documentos
1048648,ProductFamily_Products,2,Products,csi,Produtos
1048649,ProductChanges_StdCost,2,Standard Cost,csi,Custo Padrão
1048654,Container_Workflow,2,Workflow,csi,Fluxo de Trabalho
1048655,Resource_Availability,2,Availability,csi,Disponibilidade
1048656,Resource_ChildResources,2,Child Resources,csi,Recursos Filho
1048657,Resource_CurrentSetup,2,Current Setup,csi,Configuração Atual
1048659,Container_Factory,2,Factory,csi,Fábrica
1048660,Container_Location,2,Location,csi,Local
1048661,ResourceChanges_LogItem,2,Log Item,csi,Item de Log
1048662,Resource_Logs,2,Logs,csi,Logs
1048663,Resource_ParentResource,2,Parent Resource,csi,Recurso Pai
1048664,Resource_PMStatus,2,PM Status,csi,Status de PM
1048665,ResourceChanges_PMStatusItem,2,PM Status Item,csi,Item de Status de PM
1048666,Resource_ProductionStatus,2,Production Status,csi,Status de Produção
1048668,Resource_Run,2,Run,csi,Executar
1048671,Container_Status,2,Status,csi,Status
1048678,NamedDataObject_Description,2,Description,csi,Descrição
1048679,NamedDataObject_IconId,2,Icon ID,csi,ID do Ícone
1048680,NamedDataObject_IsFrozen,2,Locked/Unlocked,csi,Bloqueado/Desbloqueado
1048681,Service_Name,2,Name,csi,Nome
1048682,Maintenance_ObjectToChange,2,Object to Change,csi,Objeto a Alterar
1048703,ContainerLevel_AllowMove,2,Allow Move,csi,Permitir Movimentação
1048704,ContainerLevel_IsNameUnique,2,Is Name Unique,csi,É Nome Exclusivo
1048705,Container_RelativePriority,2,Relative Priority,csi,Prioridade Relativa
1048706,ProductFamily_PlannedCost,2,Planned Cost,csi,Custo Planejado
1048708,RevisionedObjectChanges_IsRevOfRcd,2,Is Revision of Record,csi,É Revisão de Registro
1048709,ContainerStatusDetails_ProductName,2,Product Name,csi,Nome do Produto
1048710,RevisionedObject_Revision,2,Revision,csi,Revisão
1048711,Product_CustomerProductNumber,2,Customer Product Number,csi,Número do Produto do Cliente
1048712,MfgOrderChanges_Qty,2,Quantity,csi,Quantidade
1048714,Spec_AllowReworkTo,2,Allow Rework To,csi,Permitir Retrabalho Para
1048715,Spec_MaxQueueTime,2,Max Queue Time,csi,Tempo de Espera Máx
1048717,Spec_WarningQueueTime,2,Warning Queue Time,csi,Tempo de Espera de Aviso
1048718,Workflow_TotalCycleTime,2,Total Cycle Time,csi,Tempo do Ciclo Total
1048719,Workflow_TotalYield,2,Total Yield,csi,Rendimento Total
1048727,BaseObject_ChangeCount,2,Change Count,csi,Contagem de Alterações
1048728,SchedulingDetailChanges_StdBatchSize,2,Standard Batch Size,csi,Tamanho do Lote Padrão
1048729,SchedulingDetail_SetupTime,2,Setup Time,csi,Tempo de Preparação
1048730,SchedulingDetail_RunRateOption,2,Run Rate Option,csi,Opção de Taxa de Execução
1048733,SchedulingDetail_Yield,2,Yield,csi,Rendimento
1048734,SchedulingDetail_NormalCycleTime,2,Normal Cycle Time,csi,Tempo do Ciclo Normal
1048735,SchedulingDetail_FastCycleTime,2,Fast Cycle Time,csi,Tempo do Ciclo Rápido
1048738,TxnDetails_NewOwner,2,New Owner,csi,Novo Proprietário
1048740,TxnDetails_ReworkReason,2,Rework Reason,csi,Razão de Retrabalho
1048741,TxnDetails_ToContainerName,2,To Container Name,csi,Para Nome do Contêiner
1048742,TxnDetails_ToContainerLevel,2,To Container Level,csi,Para Nível do Contêiner
1048743,TxnDetails_ToContainerOption,2,To Container Option,csi,Para Opção do Contêiner
1048744,PathSelector_EffectiveFromDate,2,Effective From Date,csi,Efetivo A Partir da Data
1048745,MaterialListItemChanges_EffectiveThruDate,2,Effective Through Date,csi,Efetivo Até a Data
1048746,AlarmDefinition_MessageText,2,Message Text,csi,Texto da Mensagem
1048747,WIPMsgDetails_WriteToHistory,2,Write To History,csi,Gravar No Histórico
1048752,WIPMsg_AcknowledgementRequired,2,Acknowledgment Required,csi,Confirmação Necessária
1048754,WIPMsgDetails_PasswordRequired,2,Password Required,csi,Senha Necessária
1048755,WIPMsgDetails_StopProcessing,2,Stop Processing,csi,Parar Processamento
1048756,AlarmDefinition_TriggerAction,2,Trigger Action,csi,Ação do Disparador
1048757,AlarmDefinition_SendNotification,2,Send Notification,csi,Enviar Notificação
1048758,WIPMsgDetails_NotificationTargets,2,Notification targets,csi,Destinos da Notificação
1048759,AlarmDefinition_NotificationText,2,Notification Text,csi,Texto da Notificação
1048760,ObjectGroup_ResolvedEntries,2,Resolved Entries,csi,Entradas Resolvidas
1048761,WorkCenter_ResourceGroup,2,Resource Group,csi,Grupo de Recursos
1048762,Spec_RecipeFile,2,Recipe File,csi,Arquivo da Receita
1048763,ChangeHistory_LastChangeDate,2,Last Change Date,csi,Data da Última Alteração
1048764,BaseObject_InstanceID,2,Instance ID,csi,ID da Instância
1048765,NamedDataObject_ChangeHistory,2,Change History,csi,Histórico de Alterações
1048766,RevisionBase_Revisions,2,Revisions,csi,Revisões
1048767,RevisionBase_RevOfRcd,2,Rev Of Rcd,csi,Rev de Reg
1048768,Container_WIPMsgDefMgr,2,WIP Msg Def Mgr,csi,Gerenc Def Mens WIP
1048769,Container_ChildContainers,2,Child Containers,csi,Contêineres Filho
1048770,Container_ChildCount,2,Child Count,csi,Contagem de Filhos
1048771,Container_ContainerComments,2,Container Comments,csi,Comentários do Contêiner
1048779,Container_CurrentCrossRefs,2,Current Cross Refs,csi,Referências Cruzadas Atuais
1048786,Container_CurrentStatus,2,Current Status,csi,Status Atual
1048787,Container_CurrentThruputQty,2,Current Thruput Qty,csi,Quant da Taxa de Transf Atual
1048788,Container_CurrentThruputQty2,2,Current Thruput Qty2,csi,Quant2 da Taxa de Transf Atual
1048790,DefectHistoryDetail_DefectCount,2,Defect Count,csi,Contagem de Defeitos
1048791,Container_DueDate,2,Due Date,csi,Data de Conclusão
1048792,Container_DueDateGMT,2,Due Date GMT,csi,Data GMT de Conclusão
1048793,Container_FactoryStartDate,2,Factory Begin Date,csi,Data de Início da Fábrica
1048794,Container_FactoryStartDateGMT,2,Factory Begin Date GMT,csi,Data GMT de Início da Fábrica
1048795,Container_FactoryStartQty,2,Factory Begin Qty,csi,Quant de Início da Fábrica
1048796,Container_FactoryStartQty2,2,Factory Begin Qty2,csi,Quant2 de Início da Fábrica
1048797,Container_FactoryStartUOM,2,Factory Begin UOM,csi,UM de Início da Fábrica
1048798,Container_FactoryStartUOM2,2,Factory Begin UOM2,csi,UM2 de Início da Fábrica
1048799,Container_GateStatus,2,Gate Status,csi,Status do Portão
1048800,Container_HoldReason,2,Hold Reason,csi,Razão da Retenção
1048801,Container_InProcess,2,In Process,csi,Em Processo
1048803,Container_LastActivityDate,2,Last Activity Date,csi,Data da Última Atividade
1048804,Container_LastActivityDateGMT,2,Last Activity Date GMT,csi,Data GMT da Última Atividade
1048805,Container_LastCompletionDate,2,Last Completion Date,csi,Última Data de Conclusão
1048806,Container_LastCompletionDateGMT,2,Last Completion Date GMT,csi,Última Data GMT de Conclusão
1048807,Container_LastMoveDate,2,Last Move Date,csi,Data da Última Movimentação
1048808,Container_LastMoveDateGMT,2,Last Move Date GMT,csi,Data GMT da Última Movimentação
1048809,Container_Level,2,Level,csi,Nível
1048810,Container_MfgOrder,2,Mfg Order,csi,Ordem de Manuf
1048812,Container_NextOperation,2,Next Operation,csi,Próxima Operação
1048813,Container_NextStep,2,Next Step,csi,Próxima Etapa
1048814,Container_NextTxn,2,Next Txn,csi,Próxima Transação
1048815,Container_Operation,2,Operation,csi,Operação
1048816,Container_OriginalContainer,2,Original Container,csi,Contêiner Original
1048817,Container_OriginalFactory,2,Original Factory,csi,Fábrica Original
1048818,Container_OriginalQty,2,Original Qty,csi,Quant Original
1048819,Container_OriginalQty2,2,Original Qty2,csi,Quant2 Original
1048820,Container_OriginalStartDate,2,Original Start Date,csi,Data de Início Original
1048821,Container_OriginalStartDateGMT,2,Original Start Date GMT,csi,Data GMT de Início Original
1048822,Container_OriginalUOM,2,Original UOM,csi,UM Original
1048823,Container_OriginalUOM2,2,Original UOM2,csi,UM2 Original
1048824,Container_Owner,2,Owner,csi,Proprietário
1048825,Container_Parent,2,Parent,csi,Pai
1048826,Container_PlannedProduct,2,Planned Product,csi,Produto Planejado
1048827,Container_PlannedQty,2,Planned Qty,csi,Quant Planejada
1048828,Container_PlannedQty2,2,Planned Qty2,csi,Quant2 Planejada
1048829,Container_PlannedQtyUOM,2,Planned Qty UOM,csi,UM da Quant Planejada
1048830,Container_PlannedQtyUOM2,2,Planned Qty UOM2,csi,UM2 da Quant Planejada
1048832,Container_ProjectedDate,2,Projected Date,csi,Data Projetada
1048833,Container_ProjectedDateGMT,2,Projected Date GMT,csi,Data GMT Projetada
1048834,Container_ProjectedQty,2,Projected Qty,csi,Quant Projetada
1048835,Container_ProjectedQty2,2,Projected Qty2,csi,Quant2 Projetada
1048836,Container_Qty,2,Qty,csi,Quant
1048837,Container_Qty2,2,Qty2,csi,Quant2
1048838,Container_RequestDate,2,Request Date,csi,Data da Solicitação
1048839,Container_RequestDateGMT,2,Request Date GMT,csi,Data GMT da Solicitação
1048840,Container_Resource,2,Resource,csi,Recurso
1048841,CurrentStatus_ReworkLoopCount,2,Rework Loop Count,csi,Contagem de Loop de Retrabalho
1048842,CurrentStatus_ReworkStatus,2,Rework Status,csi,Status de Retrabalho
1048843,Container_SalesOrder,2,Sales Order,csi,Ordem de Venda
1048844,Container_SpecStatus,2,Spec Status,csi,Status da Espec
1048845,Container_SplitFrom,2,Split From,csi,Dividir De
1048846,Container_StartReason,2,Start Reason,csi,Razão Inicial
1048848,Container_ThisContainerLost,2,This Container Lost,csi,Este Contêiner Perdido
1048849,Container_ThruputAdjustmentQty,2,Thruput Adjustment Qty,csi,Quant de Ajuste da Taxa de Transf
1048850,Container_ThruputAdjustmentQty2,2,Thruput Adjustment Qty2,csi,Quant2 de Ajuste da Taxa de Transf
1048852,Container_UnitCount,2,Unit Count,csi,Contagem de Unidades
1048853,Container_UOM,2,UOM,csi,UM
1048854,Container_UOM2,2,UOM2,csi,UM2
1048855,Container_WorkflowStep,2,Workflow Step,csi,Etapa do Fluxo de Trabalho
1048856,Container_LastRevTxn,2,Last Rev Txn,csi,Última Transação de Rev
1048857,RevisionedObject_Base,2,Base,csi,Base
1048858,RevisionedObject_IsRevOfRcd,2,Is Rev Of Rcd,csi,É Rev de Reg
1048859,Service_CompletionMsg,2,Completion Msg,csi,Mens de Conclusão
1048860,Service_Constants,2,Constants,csi,Constantes
1048861,Service_Employee,2,Employee,csi,Funcionário
1048862,Service_Password,2,Password,csi,Senha
1048863,Service_TxnDate,2,Txn Date,csi,Data da Transação
1048864,Service_User,2,User,csi,Usuário
1048865,Service_WIPMsgMgr,2,WIP Msg Mgr,csi,Gerenc Mens WIP
1048866,Update_Comments,2,Comments,csi,Comentários
1048867,ShopFloor_BaseTxnType,2,Base Txn Type,csi,Tipo de Transação Base
1048868,ShopFloor_DataCollectionDef,2,Data Collection Def,csi,Def de Coleta de Dados
1048870,ShopFloor_HistoryMainline,2,History Mainline,csi,Linha Principal do Histórico
1048871,ShopFloor_ParametricData,2,Parametric Data,csi,Dados Paramétricos
1048872,Maintenance_ExecuteAction,2,Execute Action,csi,Executar Ação
1048873,Maintenance_ObjectChanges,2,Object Changes,csi,Alterações do Objeto
1048874,Maintenance_ObjectListInquiry,2,Object List Inquiry,csi,Consulta da Lista de Objetos
1048875,SessionValues_Application,2,Application,csi,Aplicativo
1048876,SessionValues_Client,2,Client,csi,Cliente
1048877,SessionValues_EnterpriseIconId,2,Enterprise Icon Id,csi,Id do Ícone da Empresa
1048878,SessionValues_FactoryIconId,2,Factory Icon Id,csi,Id do Ícone da Fábrica
1048879,SessionValues_LocationIconId,2,Location Icon Id,csi,Id do Ícone de Local
1048880,SessionValues_Login,2,Login,csi,Logon
1048881,SessionValues_WorkCenterIconId,2,Work Center Icon Id,csi,Id do Ícone do Centro de Trabalho
1048882,ChangeHistory_Control,2,Control,csi,Controle
1048883,ChangeHistory_LastChangeDateGMT,2,Last Change Date GMT,csi,Data GMT da Última Alteração
1048884,DocumentViewer_CurrentDirectory,2,Current Directory,csi,Diretório Atual
1048885,DocumentViewer_CommandLine,2,Command Line,csi,Linha de Comando
1048887,WIPMsgDefMgr_LabelKeys,2,Label Keys,csi,Chaves de Etiqueta
1048888,WIPMsgDefMgrChanges_MaintCDOType,2,Maint CDO Type,csi,Tipo de CDO de Manut
1048889,WIPMsgDefMgr_OperationKeys,2,Operation Keys,csi,Chaves de Operação
1048890,WIPMsgDefMgr_WIPMsgEntity,2,WIP Msg Entity,csi,Entidade Mens WIP
1048891,WIPMsgDefMgr_WIPMsgType,2,WIP Msg Type,csi,Tipo Mens WIP
1048893,Document_Viewer,2,Viewer,csi,Visualizador
1048894,DocumentSet_DocumentEntries,2,Documents,csi,Documentos
1048895,Enterprise_ReportHeading,2,Report Heading,csi,Título do Relatório
1048896,Enterprise_Factories,2,Factories,csi,Fábricas
1048898,Factory_Enterprise,2,Enterprise,csi,Empresa
1048899,Factory_Locations,2,Locations,csi,Locais
1048900,Factory_RequireLocation,2,Require Location,csi,Requer Local
1048901,Factory_RetentionDays,2,Retention Days,csi,Dias de Retenção
1048902,TextVariable_UnresolvedValue,2,Unresolved Value,csi,Valor Não Resolvido
1048903,TextVariable_VariableExpression,2,Variable Expression,csi,Expressão Variável
1048904,TextVariable_VariableUsage,2,Variable Usage,csi,Uso Variável
1048905,ContainerLevel_ChildLevels,2,Child Levels,csi,Níveis Filho
1048906,ContainerLevel_ParentLevels,2,Parent Levels,csi,Níveis Pai
1048907,ContainerLevel_WIPMsgConfig,2,WIP Msg Config,csi,Config Mens WIP
1048908,NotificationTarget_DeliveryMethod,2,Delivery Method,csi,Método de Entrega
1048909,TxnDetails_TxnType,2,Txn Type,csi,Tipo de Txn
1048910,Step_Bins,2,Bins,csi,Bins
1048911,Step_DefaultPath,2,Default Path,csi,Caminho Padrão
1048912,Step_Gates,2,Gates,csi,Portões
1048913,Step_OnDefaultRoute,2,On Default Route,csi,No Roteiro Padrão
1048914,Step_Paths,2,Paths,csi,Caminhos
1048915,Step_PathSelectors,2,Path Selectors,csi,Seletores de Caminho
1048916,Step_SchedulingDetail,2,Scheduling Detail,csi,Detalhe de Agendamento
1048917,Step_Sequence,2,Sequence,csi,Sequência
1048918,Step_StepType,2,Step Type,csi,Tipo de Etapa
1048919,Step_Xlocation,2,Xlocation,csi,Xlocation
1048920,Step_Ylocation,2,Ylocation,csi,Ylocation
1048921,Gate_EntryStep,2,Entry Step,csi,Etapa de Entrada
1048922,Gate_ExitStep,2,Exit Step,csi,Etapa de Saída
1048923,Gate_ExitType,2,Exit Type,csi,Tipo de Saída
1048924,Gate_GateType,2,Gate Type,csi,Tipo de Portão
1048925,ProcessingGate_OptionalSteps,2,Optional Steps,csi,Etapas Opcionais
1048926,ProcessingGate_RequiredSteps,2,Required Steps,csi,Etapas Necessárias
1048927,Path_FromStep,2,From Step,csi,Da Etapa
1048928,Path_ReturnToStep,2,Return To Step,csi,Retornar Para Etapa
1048929,Path_ToStep,2,To Step,csi,Para Etapa
1048930,Path_TxnDetails,2,Txn Details,csi,Detalhes da Transação
1048931,Workflow_FirstStep,2,First Step,csi,Primeira Etapa
1048932,Workflow_Steps,2,Steps,csi,Etapas
1048933,AlarmDefinition_TextVariables,2,Text Variables,csi,Variáveis de Texto
1048934,AlarmDefinition_NotificationTarget,2,Notification Target,csi,Destino da Notificação
1048935,AlarmDefinition_AlarmPriority,2,Alarm Priority,csi,Prioridade do Alarme
1048936,AlarmDefinition_AlarmIconId,2,Alarm Icon Id,csi,Id do Ícone de Alarme
1048937,AlarmDefinition_Action,2,Action,csi,Ação
1048954,ProductFamily_StdCost,2,Std Cost,csi,Custo Pad
1048955,ProductFamily_StdStartQty,2,Std Start Qty,csi,Quant Inicial Pad
1048956,ProductFamily_StdStartQty2,2,Std Start Qty2,csi,Quant2 Inicial Pad
1048957,ProductFamily_StdStartUOM,2,Std Start UOM,csi,UM Inicial Pad
1048958,ProductFamily_StdStartUOM2,2,Std Start UOM2,csi,UM2 Inicial Pad
1048962,WorkCenter_DispatchMethod,2,Dispatch Method,csi,Método de Expedição
1048963,WorkCenter_FastQueueTime,2,Fast Queue Time,csi,Tempo de Espera Rápido
1048967,WorkCenter_NormalQueueTime,2,Normal Queue Time,csi,Tempo de Espera Normal
1048969,WorkCenter_WorkSchedule,2,Work Schedule,csi,Agenda de Trabalho
1048970,Location_ChangeStatus,2,Change Status,csi,Alterar Status
1048971,ObjectGroup_DefaultForObjectTypes,2,Default For Object Types,csi,Padrão para Tipos de Objeto
1048973,SchedulingDetail_StdBatchSize,2,Std Batch Size,csi,Tamanho do Lote Pad
1048974,DisallowedTxns_DisallowAll,2,Disallow All,csi,Não Permitir Tudo
1048975,DisallowedTxns_TxnName,2,Txn Name,csi,Nome da Transação
1048976,Operation_AutoAdjustLimit,2,Auto Adjust Limit,csi,Limite do Ajuste Automático
1048977,Operation_AutoAdjustReason,2,Auto Adjust Reason,csi,Razão do Ajuste Automático
1048979,Operation_InTransit,2,In Transit,csi,Em Trânsito
1048980,Operation_OutsideServicePoint,2,Outside Service Point,csi,Ponto de Serviço Externo
1048986,OperationChanges_ShippingReasons,2,Shipping Reasons,csi,Razões da Remessa
1048987,Operation_SummaryThruput,2,Summary Thruput,csi,Taxa de Transf do Resumo
1048988,Operation_ThruputReportingLevel,2,Thruput Reporting Level,csi,Nível de Relatório da Taxa de Transf
1048994,ResourceStatusCode_NextTxnType,2,Next Txn Type,csi,Próximo Tipo de Transação
1048995,ResourceStatusCode_StatusReasons,2,Status Reasons,csi,Razão do Status
1048996,MfgOrder_BeginProduct,2,Begin Product,csi,Produto Inicial
1049000,CurrentResourceStatus_Reason,2,Reason,csi,Razão
1049001,ProductionStatus_AllowedProducts,2,Allowed Products,csi,Produtos Permitidos
1049002,ProductionStatusChanges_CurrentSubcodeSetBy,2,Current Subcode Set By,csi,Atual Subcódigo Definido Por
1049003,ProductionStatus_LastStatusChangeDate,2,Last Status Change Date,csi,Data da Última Alteração do Status
1049004,ProductionStatus_LastStatusChangeDateGMT,2,Last Status Change Date GMT,csi,Data GMT da Última Alteração do Status
1049005,ProductionStatus_LastThruputDate,2,Last Thruput Date,csi,Data da Última Taxa de Transf
1049006,ProductionStatus_LastThruputDateGMT,2,Last Thruput Date GMT,csi,Data GMT da Última Taxa de Transf
1049008,ProductionStatus_Setup,2,Setup,csi,Configuração
1049009,ProductionStatus_UpdateLastStatusChangeDate,2,Update Last Status Change Date,csi,Atualizar Data da Última Alteração do Status
1049012,MaterialListItemChanges_AllowSubstitution,2,Allow Substitutions,csi,Permitir Substituições
1049014,Setup_StdSetupLaborTime,2,Std Setup Labor Time,csi,Tempo de trabalho de Preparação Pad
1049015,Setup_StdSetupTime,2,Std Setup Time,csi,Tempo de Preparação Pad
1049016,DataCollectionDef_ParametricDataDefType,2,Parametric Data Def,csi,Def de Dados Paramétricos
1049018,TxnMap_Required,2,Required,csi,Necessário
1049019,TxnMap_TxnToUse,2,Txn To Use,csi,Transação Para Usar
1049021,Spec_MaxQueueTimeAction,2,Max Queue Time Action,csi,Ação de Tempo de Espera Máx
1049022,Spec_TxnMap,2,Data Collection Txn Map,csi,Mapa de Transações de Coleta de Dados
1049023,StepSchedulingDetail_ForwardCycleTime,2,Forward Cycle Time,csi,Avançar Tempo do Ciclo
1049024,StepSchedulingDetail_ForwardYield,2,Forward Yield,csi,Avançar Rendimento
1049025,Bin_BinPercentage,2,Bin Percentage,csi,Porcentagem Bin
1049026,PathSelector_EffectiveFromDateGMT,2,Effective From Date GMT,csi,Efetivo A Partir da Data GMT
1049027,PathSelector_EffectiveThruDate,2,Effective Thru Date,csi,Efetivo Até a Data
1049028,PathSelector_EffectiveThruDateGMT,2,Effective Thru Date GMT,csi,Efetivo Até a Data GMT
1049029,Bin_FromProduct,2,From Product,csi,Do Produto
1049030,PathSelector_Path,2,Path,csi,Caminho
1049031,Bin_ResultingProduct,2,Resulting Product,csi,Produto Resultante
1049032,Bin_Step,2,Step,csi,Etapa
1049033,Container_Spec,2,Spec,csi,Espec
1049035,SubWorkflowStep_SubWorkflow,2,Sub Workflow,csi,Subfluxo de Trabalho
1049039,ProductOption_EffectiveFrom,2,Effective From,csi,Efetivo A Partir De
1049040,ProductOption_EffectiveThru,2,Effective Thru,csi,Efetivo Até
1049041,ProductOption_OptionPercentage,2,Option Percentage,csi,Porcentagem da Opção
1049042,ProductOption_ToProduct,2,To Product,csi,Para Produto
1049043,GateStatus_Container,2,Container,csi,Contêiner
1049044,ReworkStatus_EndReworkStep,2,End Rework,csi,Retrabalho Final
1049048,GateStatus_CompletedSteps,2,Completed Steps,csi,Etapas Concluídas
1049049,GateStatus_Gate,2,Gate,csi,Portão
1049050,GateStatus_RequiredStepsRemaining,2,Required Steps Remaining,csi,Etapas Necessárias Restantes
1049055,MoveHistory_ToResource,2,To Resource,csi,Para Recurso
1049056,SpecStatus_CompletedTxns,2,Completed Txns,csi,Transações Concluídas
1049057,WIPMsgDetails_AcknowledgmentRequired,2,Acknowledgment Required,csi,Confirmação Necessária
1049058,WIPMsgDetails_ContactInfo,2,Contact Info,csi,Informações de Contato
1049059,WIPMsgDetails_CreationDate,2,Creation Date,csi,Data de Criação
1049060,WIPMsgDetails_CreationDateGMT,2,Creation Date GMT,csi,Data GMT de Criação
1049061,WIPMsgDetails_MsgAction,2,Msg Action,csi,Ação de Mens
1049062,WIPMsgDetails_MsgText,2,Msg Text,csi,Texto de Mens
1049063,WIPMsgDetails_WIPMsg,2,WIP Msg,csi,Mens WIP
1049064,WIPMsgDetails_WIPMsgPassword,2,WIP Msg Password,csi,Senha de Mens WIP
1049065,WIPMsgKey_WIPMsgDetails,2,WIP Msg Details,csi,Detalhes de Mens WIP
1049066,WIPMsgLabelKey_Label,2,Label,csi,Etiqueta
1049067,Container_WorkflowStack,2,Workflow Stack,csi,Pilha de Fluxo de Trabalho
1049069,ViewContainer_WIPMessageExtent,2,WIP Message Extent,csi,Extensão da Mensagem WIP
1049070,WIPMsgMgr_ParentContainer,2,Parent Container,csi,Contêiner Pai
1049073,Disassociate_DisassociateAll,2,Disassociate All,csi,Desassociar Tudo
1049074,WIPMsgConfig_OperationsExcluded,2,Operations Excluded,csi,Operações Excluídas
1049075,WIPMsgConfig_WIPMsgCntrEntities,2,WIP Msg Cntr Entities,csi,Entidades Contêineres de Mens WIP
1049076,WIPMsgCriteria_ContainerEffectiveDateGMT,2,Container Effective Date GMT,csi,Data GMT Efetiva do Contêiner
1049077,WIPMsgCriteria_ContainerLabel,2,Container Label,csi,Etiqueta de Contêiner
1049078,WIPMsgCriteria_ContainerOperation,2,Container Operation,csi,Operação do Contêiner
1049079,WIPMsgCriteria_ExcludedOperations,2,Excluded Operations,csi,Operações Excluídas
