LabelID,Name,CategoryID,LabelValue,WorkspaceCode,NewValue
1048705,Container_RelativePriority,2,Relative Priority,csi,Priorité relative
1048706,ProductFamily_PlannedCost,2,Planned Cost,csi,Coût planifié
1048708,RevisionedObjectChanges_IsRevOfRcd,2,Is Revision of Record,csi,Est Révision d'enregistrement
1048709,ContainerStatusDetails_ProductName,2,Product Name,csi,Nom du produit
1048710,RevisionedObject_Revision,2,Revision,csi,Révision
1048711,Product_CustomerProductNumber,2,Customer Product Number,csi,Numéro du produit client
1048712,MfgOrderChanges_Qty,2,Quantity,csi,Quantité
1048714,Spec_AllowReworkTo,2,Allow Rework To,csi,Autoriser la retouche sur
1048715,Spec_MaxQueueTime,2,Max Queue Time,csi,Temps de file d'attente max
1048717,Spec_WarningQueueTime,2,Warning Queue Time,csi,Temps de file d'attente d'avertissements
1048718,Workflow_TotalCycleTime,2,Total Cycle Time,csi,Temps total de cycle
1048719,Workflow_TotalYield,2,Total Yield,csi,Rendement total
1048727,BaseObject_ChangeCount,2,Change Count,csi,Nombre de modifications
1048728,SchedulingDetailChanges_StdBatchSize,2,Standard Batch Size,csi,Taille de lot standard
1048729,SchedulingDetail_SetupTime,2,Setup Time,csi,Temps de configuration
1048730,SchedulingDetail_RunRateOption,2,Run Rate Option,csi,Option de vitesse d'exécution
1048733,SchedulingDetail_Yield,2,Yield,csi,Rendement
1048734,SchedulingDetail_NormalCycleTime,2,Normal Cycle Time,csi,Temps de cycle normal
1048735,SchedulingDetail_FastCycleTime,2,Fast Cycle Time,csi,Temps de cycle court
1048738,TxnDetails_NewOwner,2,New Owner,csi,Nouveau propriétaire
1048740,TxnDetails_ReworkReason,2,Rework Reason,csi,Motif de retouche
1048741,TxnDetails_ToContainerName,2,To Container Name,csi,Nom du Conteneur destination
1048742,TxnDetails_ToContainerLevel,2,To Container Level,csi,Niveau du Conteneur destination
1048743,TxnDetails_ToContainerOption,2,To Container Option,csi,Option Conteneur destination
1048744,PathSelector_EffectiveFromDate,2,Effective From Date,csi,Date d'entrée en vigueur
1048745,MaterialListItemChanges_EffectiveThruDate,2,Effective Through Date,csi,Date de fin de validité
1048746,AlarmDefinition_MessageText,2,Message Text,csi,Texte du message
1048747,WIPMsgDetails_WriteToHistory,2,Write To History,csi,Ecrire dans l'historique
1048752,WIPMsg_AcknowledgementRequired,2,Acknowledgment Required,csi,Accusé de réception requis
1048754,WIPMsgDetails_PasswordRequired,2,Password Required,csi,Mot de passe requis
1048755,WIPMsgDetails_StopProcessing,2,Stop Processing,csi,Arrêter le traitement
1048756,AlarmDefinition_TriggerAction,2,Trigger Action,csi,Action de déclenchement
1048757,AlarmDefinition_SendNotification,2,Send Notification,csi,Envoyer une notification
1048758,WIPMsgDetails_NotificationTargets,2,Notification targets,csi,Cibles de notification
1048759,AlarmDefinition_NotificationText,2,Notification Text,csi,Texte de notification
1048760,ObjectGroup_ResolvedEntries,2,Resolved Entries,csi,Entrées résolues
1048761,WorkCenter_ResourceGroup,2,Resource Group,csi,Groupe de ressources
1048762,Spec_RecipeFile,2,Recipe File,csi,Fichier de recette
1048763,ChangeHistory_LastChangeDate,2,Last Change Date,csi,Date de la dernière modification
1048764,BaseObject_InstanceID,2,Instance ID,csi,ID de l'instance
1048765,NamedDataObject_ChangeHistory,2,Change History,csi,Historique de modif
1048766,RevisionBase_Revisions,2,Revisions,csi,Révisions
1048767,RevisionBase_RevOfRcd,2,Rev Of Rcd,csi,Rév de l'enreg
1048768,Container_WIPMsgDefMgr,2,WIP Msg Def Mgr,csi,Gest de Déf de Msg WIP
1048769,Container_ChildContainers,2,Child Containers,csi,Conteneurs enfants
1048770,Container_ChildCount,2,Child Count,csi,Nombre d'enfants
1048771,Container_ContainerComments,2,Container Comments,csi,Commentaires sur le conteneur
1048779,Container_CurrentCrossRefs,2,Current Cross Refs,csi,Renv courants
1048786,Container_CurrentStatus,2,Current Status,csi,Statut courant
1048787,Container_CurrentThruputQty,2,Current Thruput Qty,csi,Qté Cadence actuelle
1048788,Container_CurrentThruputQty2,2,Current Thruput Qty2,csi,Cadence actuelle Qté2
1048790,DefectHistoryDetail_DefectCount,2,Defect Count,csi,Nombre de défauts
1048791,Container_DueDate,2,Due Date,csi,Date d'échéance
1048792,Container_DueDateGMT,2,Due Date GMT,csi,Date d'échéance GMT
1048793,Container_FactoryStartDate,2,Factory Begin Date,csi,Date Usine Début
1048794,Container_FactoryStartDateGMT,2,Factory Begin Date GMT,csi,Date Usine Début GMT
1048795,Container_FactoryStartQty,2,Factory Begin Qty,csi,Qté Usine Début
1048796,Container_FactoryStartQty2,2,Factory Begin Qty2,csi,Qté Usine Début 2
1048797,Container_FactoryStartUOM,2,Factory Begin UOM,csi,UdM Usine Début
1048798,Container_FactoryStartUOM2,2,Factory Begin UOM2,csi,UdM Usine Début 2
1048799,Container_GateStatus,2,Gate Status,csi,Statut du Seuil
1048800,Container_HoldReason,2,Hold Reason,csi,Motif En attente
1048801,Container_InProcess,2,In Process,csi,En cours de traitement
1048803,Container_LastActivityDate,2,Last Activity Date,csi,Date de la dernière activité
1048804,Container_LastActivityDateGMT,2,Last Activity Date GMT,csi,Date de la dernière activité GMT
1048805,Container_LastCompletionDate,2,Last Completion Date,csi,Date du dernier achèvement
1048806,Container_LastCompletionDateGMT,2,Last Completion Date GMT,csi,Date du dernier achèvement GMT
1048807,Container_LastMoveDate,2,Last Move Date,csi,Date du dernier déplacement
1048808,Container_LastMoveDateGMT,2,Last Move Date GMT,csi,Date du dernier déplacement GMT
1048809,Container_Level,2,Level,csi,Niveau
1048810,Container_MfgOrder,2,Mfg Order,csi,Ordre de Fab
1048812,Container_NextOperation,2,Next Operation,csi,Opération suivante
1048813,Container_NextStep,2,Next Step,csi,Etape suivante
1048814,Container_NextTxn,2,Next Txn,csi,Transac suivant
1048815,Container_Operation,2,Operation,csi,Opération
1048816,Container_OriginalContainer,2,Original Container,csi,Conteneur d'origine
1048817,Container_OriginalFactory,2,Original Factory,csi,Usine d'origine
1048818,Container_OriginalQty,2,Original Qty,csi,Qté d'origine
1048819,Container_OriginalQty2,2,Original Qty2,csi,Qté d'origine 2
1048820,Container_OriginalStartDate,2,Original Start Date,csi,Date de départ initiale
1048821,Container_OriginalStartDateGMT,2,Original Start Date GMT,csi,Date de départ initiale GMT
1048822,Container_OriginalUOM,2,Original UOM,csi,UdM d'origine
1048823,Container_OriginalUOM2,2,Original UOM2,csi,UdM d'origine 2
1048824,Container_Owner,2,Owner,csi,Propriétaire
1048825,Container_Parent,2,Parent,csi,Parent
1048826,Container_PlannedProduct,2,Planned Product,csi,Produit planifié
1048827,Container_PlannedQty,2,Planned Qty,csi,Qté planifiée
1048828,Container_PlannedQty2,2,Planned Qty2,csi,Qté2 planifiée
1048829,Container_PlannedQtyUOM,2,Planned Qty UOM,csi,UdM Qté planifiée
1048830,Container_PlannedQtyUOM2,2,Planned Qty UOM2,csi,UdM2 Qté planifiée
1048832,Container_ProjectedDate,2,Projected Date,csi,Date prévue
1048833,Container_ProjectedDateGMT,2,Projected Date GMT,csi,Date prévue GMT
1048834,Container_ProjectedQty,2,Projected Qty,csi,Qté projetée
1048835,Container_ProjectedQty2,2,Projected Qty2,csi,Qté projetée 2
1048836,Container_Qty,2,Qty,csi,Qté
1048837,Container_Qty2,2,Qty2,csi,Qté2
1048838,Container_RequestDate,2,Request Date,csi,Date de la demande
1048839,Container_RequestDateGMT,2,Request Date GMT,csi,Date de la demande GMT
1048840,Container_Resource,2,Resource,csi,Ressource
1048841,CurrentStatus_ReworkLoopCount,2,Rework Loop Count,csi,Nombre de boucles de retouche
1048842,CurrentStatus_ReworkStatus,2,Rework Status,csi,Statut de retouche
1048843,Container_SalesOrder,2,Sales Order,csi,Bon de commande
1048844,Container_SpecStatus,2,Spec Status,csi,Statut de la spéc
1048845,Container_SplitFrom,2,Split From,csi,Diviser depuis
1048846,Container_StartReason,2,Start Reason,csi,Motif de départ
1048848,Container_ThisContainerLost,2,This Container Lost,csi,Ce conteneur s'est perdu
1048849,Container_ThruputAdjustmentQty,2,Thruput Adjustment Qty,csi,Qté Ajustement de cadence
1048850,Container_ThruputAdjustmentQty2,2,Thruput Adjustment Qty2,csi,Qté Ajustement de cadence 2
1048852,Container_UnitCount,2,Unit Count,csi,Nombre d'unités
1048853,Container_UOM,2,UOM,csi,UdM
1048854,Container_UOM2,2,UOM2,csi,UdM2
1048855,Container_WorkflowStep,2,Workflow Step,csi,Etape de traitement
1048856,Container_LastRevTxn,2,Last Rev Txn,csi,Dernière transac de rév
1048857,RevisionedObject_Base,2,Base,csi,Base
1048858,RevisionedObject_IsRevOfRcd,2,Is Rev Of Rcd,csi,Est Rév de l'enr
1048859,Service_CompletionMsg,2,Completion Msg,csi,Msg d'achèvement
1048860,Service_Constants,2,Constants,csi,Constantes
1048861,Service_Employee,2,Employee,csi,Employé
1048862,Service_Password,2,Password,csi,Mot de passe
1048863,Service_TxnDate,2,Txn Date,csi,Date de transac
1048864,Service_User,2,User,csi,Utilisateur
1048865,Service_WIPMsgMgr,2,WIP Msg Mgr,csi,Gest de Msg WIP
1048866,Update_Comments,2,Comments,csi,Commentaires
1048867,ShopFloor_BaseTxnType,2,Base Txn Type,csi,Type de transac de base
1048868,ShopFloor_DataCollectionDef,2,Data Collection Def,csi,Déf de Collecte de données
1048870,ShopFloor_HistoryMainline,2,History Mainline,csi,Ligne principale de l'historique
1048871,ShopFloor_ParametricData,2,Parametric Data,csi,Données paramétriques
1048872,Maintenance_ExecuteAction,2,Execute Action,csi,Exécuter l'action
1048873,Maintenance_ObjectChanges,2,Object Changes,csi,Modifications de l'objet
1048874,Maintenance_ObjectListInquiry,2,Object List Inquiry,csi,Recherche sur la liste d'objets
1048875,SessionValues_Application,2,Application,csi,Application
1048876,SessionValues_Client,2,Client,csi,Client
1048877,SessionValues_EnterpriseIconId,2,Enterprise Icon Id,csi,ID de l'icône d'entreprise
1048878,SessionValues_FactoryIconId,2,Factory Icon Id,csi,ID de l'icône d'usine
1048879,SessionValues_LocationIconId,2,Location Icon Id,csi,ID de l'icône d'emplacement
1048880,SessionValues_Login,2,Login,csi,Connexion
1048881,SessionValues_WorkCenterIconId,2,Work Center Icon Id,csi,ID de l'icône de poste de travail
1048882,ChangeHistory_Control,2,Control,csi,Contrôle
1048883,ChangeHistory_LastChangeDateGMT,2,Last Change Date GMT,csi,Date de la dernière modification GMT
1048884,DocumentViewer_CurrentDirectory,2,Current Directory,csi,Annuaire courant
1048885,DocumentViewer_CommandLine,2,Command Line,csi,Ligne de commande
1048887,WIPMsgDefMgr_LabelKeys,2,Label Keys,csi,Clés de label
1048888,WIPMsgDefMgrChanges_MaintCDOType,2,Maint CDO Type,csi,Type CDO Maint
1048889,WIPMsgDefMgr_OperationKeys,2,Operation Keys,csi,Clés de l'opération
1048890,WIPMsgDefMgr_WIPMsgEntity,2,WIP Msg Entity,csi,Entité de Msg WIP
1048891,WIPMsgDefMgr_WIPMsgType,2,WIP Msg Type,csi,Type de Msg WIP
1048893,Document_Viewer,2,Viewer,csi,Afficheur
1048894,DocumentSet_DocumentEntries,2,Documents,csi,Documents
1048895,Enterprise_ReportHeading,2,Report Heading,csi,Titre du rapport
1048896,Enterprise_Factories,2,Factories,csi,Usines
1048898,Factory_Enterprise,2,Enterprise,csi,Entreprise
1048899,Factory_Locations,2,Locations,csi,Emplacements
1048900,Factory_RequireLocation,2,Require Location,csi,Exiger un emplacement
1048901,Factory_RetentionDays,2,Retention Days,csi,Jours de rétention
1048902,TextVariable_UnresolvedValue,2,Unresolved Value,csi,Valeur non résolue
1048903,TextVariable_VariableExpression,2,Variable Expression,csi,Expression variable
1048904,TextVariable_VariableUsage,2,Variable Usage,csi,Utilisation variable
1048905,ContainerLevel_ChildLevels,2,Child Levels,csi,Niveaux enfants
1048906,ContainerLevel_ParentLevels,2,Parent Levels,csi,Niveaux parents
1048907,ContainerLevel_WIPMsgConfig,2,WIP Msg Config,csi,Config du Msg WIP
1048908,NotificationTarget_DeliveryMethod,2,Delivery Method,csi,Méthode de livraison
1048909,TxnDetails_TxnType,2,Txn Type,csi,Type de transac
1048910,Step_Bins,2,Bins,csi,Récipients
1048911,Step_DefaultPath,2,Default Path,csi,Chemin par défaut
1048912,Step_Gates,2,Gates,csi,Seuils
1048913,Step_OnDefaultRoute,2,On Default Route,csi,Sur le routage par défaut
1048914,Step_Paths,2,Paths,csi,Chemins
1048915,Step_PathSelectors,2,Path Selectors,csi,Sélecteurs de chemin
1048916,Step_SchedulingDetail,2,Scheduling Detail,csi,Détail de planification
1048917,Step_Sequence,2,Sequence,csi,Séquence
1048918,Step_StepType,2,Step Type,csi,Type d'étape
1048919,Step_Xlocation,2,Xlocation,csi,Emplacement X
1048920,Step_Ylocation,2,Ylocation,csi,Emplacement Y
1048921,Gate_EntryStep,2,Entry Step,csi,Etape d'entrée
1048922,Gate_ExitStep,2,Exit Step,csi,Etape de sortie
1048923,Gate_ExitType,2,Exit Type,csi,Type de sortie
1048924,Gate_GateType,2,Gate Type,csi,Type de seuil
1048925,ProcessingGate_OptionalSteps,2,Optional Steps,csi,Etapes facultatives
1048926,ProcessingGate_RequiredSteps,2,Required Steps,csi,Etapes requises
1048927,Path_FromStep,2,From Step,csi,Depuis l'étape
1048928,Path_ReturnToStep,2,Return To Step,csi,Retour à l'étape
1048929,Path_ToStep,2,To Step,csi,Vers Etape
1048930,Path_TxnDetails,2,Txn Details,csi,Détails de la transac
1048931,Workflow_FirstStep,2,First Step,csi,Première étape
1048932,Workflow_Steps,2,Steps,csi,Etapes
1048933,AlarmDefinition_TextVariables,2,Text Variables,csi,Variables de texte
1048934,AlarmDefinition_NotificationTarget,2,Notification Target,csi,Cible de notification
1048935,AlarmDefinition_AlarmPriority,2,Alarm Priority,csi,Priorité de l'alarme
1048936,AlarmDefinition_AlarmIconId,2,Alarm Icon Id,csi,ID de l'icône d'alarme
1048937,AlarmDefinition_Action,2,Action,csi,Action
1048954,ProductFamily_StdCost,2,Std Cost,csi,Coût std
1048955,ProductFamily_StdStartQty,2,Std Start Qty,csi,Qté de départ std
1048956,ProductFamily_StdStartQty2,2,Std Start Qty2,csi,Qté de départ std 2
1048957,ProductFamily_StdStartUOM,2,Std Start UOM,csi,UdM de départ std
1048958,ProductFamily_StdStartUOM2,2,Std Start UOM2,csi,UdM de départ std 2
1048962,WorkCenter_DispatchMethod,2,Dispatch Method,csi,Méthode d'acheminement
1048963,WorkCenter_FastQueueTime,2,Fast Queue Time,csi,Temps de file d'attente court
1048967,WorkCenter_NormalQueueTime,2,Normal Queue Time,csi,Temps d'attente normal
1048969,WorkCenter_WorkSchedule,2,Work Schedule,csi,Calendrier de travail
1048970,Location_ChangeStatus,2,Change Status,csi,Modifier le statut
1048971,ObjectGroup_DefaultForObjectTypes,2,Default For Object Types,csi,Valeur par défaut pour les types d'objets
1048973,SchedulingDetail_StdBatchSize,2,Std Batch Size,csi,Taille de lot std
1048974,DisallowedTxns_DisallowAll,2,Disallow All,csi,Ne plus autoriser tout
1048975,DisallowedTxns_TxnName,2,Txn Name,csi,Nom de la transac
1048976,Operation_AutoAdjustLimit,2,Auto Adjust Limit,csi,Limite d'ajustement auto
1048977,Operation_AutoAdjustReason,2,Auto Adjust Reason,csi,Motif d'ajustement auto
1048979,Operation_InTransit,2,In Transit,csi,En transit
1048980,Operation_OutsideServicePoint,2,Outside Service Point,csi,Point de service extérieur
1048986,OperationChanges_ShippingReasons,2,Shipping Reasons,csi,Motifs d'expédition
1048987,Operation_SummaryThruput,2,Summary Thruput,csi,Récapitulatif Cadence
1048988,Operation_ThruputReportingLevel,2,Thruput Reporting Level,csi,Niveau de rapport de cadence
1048994,ResourceStatusCode_NextTxnType,2,Next Txn Type,csi,Type de transac suivant
1048995,ResourceStatusCode_StatusReasons,2,Status Reasons,csi,Motifs de statut
1048996,MfgOrder_BeginProduct,2,Begin Product,csi,Début de produit
1049000,CurrentResourceStatus_Reason,2,Reason,csi,Motif
1049001,ProductionStatus_AllowedProducts,2,Allowed Products,csi,Produits autorisés
1049002,ProductionStatusChanges_CurrentSubcodeSetBy,2,Current Subcode Set By,csi,Sous-code courant défini par
1049003,ProductionStatus_LastStatusChangeDate,2,Last Status Change Date,csi,Date de la dernière mise à jour du statut
1049004,ProductionStatus_LastStatusChangeDateGMT,2,Last Status Change Date GMT,csi,Date de la dernière mise à jour du statut GMT
1049005,ProductionStatus_LastThruputDate,2,Last Thruput Date,csi,Date de la dernière cadence
1049006,ProductionStatus_LastThruputDateGMT,2,Last Thruput Date GMT,csi,Date de la dernière cadence GMT
1049008,ProductionStatus_Setup,2,Setup,csi,Configuration
1049009,ProductionStatus_UpdateLastStatusChangeDate,2,Update Last Status Change Date,csi,Mettre à jour la date de dernière modification du statut
1049012,MaterialListItemChanges_AllowSubstitution,2,Allow Substitutions,csi,Autoriser les substitutions
1049014,Setup_StdSetupLaborTime,2,Std Setup Labor Time,csi,Temps de travail de configuration std
1049015,Setup_StdSetupTime,2,Std Setup Time,csi,Temps de configuration std
1049016,DataCollectionDef_ParametricDataDefType,2,Parametric Data Def,csi,Déf des données paramétriques
1049018,TxnMap_Required,2,Required,csi,Requis
1049019,TxnMap_TxnToUse,2,Txn To Use,csi,Transac à utiliser
1049021,Spec_MaxQueueTimeAction,2,Max Queue Time Action,csi,Action Temps de file d'attente max
1049022,Spec_TxnMap,2,Data Collection Txn Map,csi,Corresp. transac. de collecte de données
1049023,StepSchedulingDetail_ForwardCycleTime,2,Forward Cycle Time,csi,Temps de cycle de transfert
1049024,StepSchedulingDetail_ForwardYield,2,Forward Yield,csi,Rendement prévisionnel
1049025,Bin_BinPercentage,2,Bin Percentage,csi,Pourcentage de récipient
1049026,PathSelector_EffectiveFromDateGMT,2,Effective From Date GMT,csi,Date d'entrée en vigueur GMT
1049027,PathSelector_EffectiveThruDate,2,Effective Thru Date,csi,Date de fin de validité
1049028,PathSelector_EffectiveThruDateGMT,2,Effective Thru Date GMT,csi,Date de fin de validité GMT
1049029,Bin_FromProduct,2,From Product,csi,Depuis le produit
1049030,PathSelector_Path,2,Path,csi,Chemin
1049031,Bin_ResultingProduct,2,Resulting Product,csi,Produit obtenu
1049032,Bin_Step,2,Step,csi,Etape
1049033,Container_Spec,2,Spec,csi,Spéc
1049035,SubWorkflowStep_SubWorkflow,2,Sub Workflow,csi,Sous-traitement
1049039,ProductOption_EffectiveFrom,2,Effective From,csi,En vigueur à partir de
1049040,ProductOption_EffectiveThru,2,Effective Thru,csi,Fin de validité
1049041,ProductOption_OptionPercentage,2,Option Percentage,csi,Pourcentage d'options
1049042,ProductOption_ToProduct,2,To Product,csi,Vers Produit
1049043,GateStatus_Container,2,Container,csi,Conteneur
1049044,ReworkStatus_EndReworkStep,2,End Rework,csi,Terminer la retouche
1049048,GateStatus_CompletedSteps,2,Completed Steps,csi,Etapes terminées
1049049,GateStatus_Gate,2,Gate,csi,Seuil
1049050,GateStatus_RequiredStepsRemaining,2,Required Steps Remaining,csi,Etapes requises restantes
1049055,MoveHistory_ToResource,2,To Resource,csi,Vers Ressource
1049056,SpecStatus_CompletedTxns,2,Completed Txns,csi,Transacs terminées
1049057,WIPMsgDetails_AcknowledgmentRequired,2,Acknowledgment Required,csi,Accusé de réception requis
1049058,WIPMsgDetails_ContactInfo,2,Contact Info,csi,Coordonnées de contact
1049059,WIPMsgDetails_CreationDate,2,Creation Date,csi,Date de création
1049060,WIPMsgDetails_CreationDateGMT,2,Creation Date GMT,csi,Date de création GMT
1049061,WIPMsgDetails_MsgAction,2,Msg Action,csi,Action Msg
1049062,WIPMsgDetails_MsgText,2,Msg Text,csi,Texte du Msg
1049063,WIPMsgDetails_WIPMsg,2,WIP Msg,csi,Msg WIP
1049064,WIPMsgDetails_WIPMsgPassword,2,WIP Msg Password,csi,Mot de passe du Msg WIP
1049065,WIPMsgKey_WIPMsgDetails,2,WIP Msg Details,csi,Détails du Msg WIP
1049066,WIPMsgLabelKey_Label,2,Label,csi,Label
1049067,Container_WorkflowStack,2,Workflow Stack,csi,Pile de traitement
1049069,ViewContainer_WIPMessageExtent,2,WIP Message Extent,csi,Etendue du message WIP
1049070,WIPMsgMgr_ParentContainer,2,Parent Container,csi,Conteneur parent
1049073,Disassociate_DisassociateAll,2,Disassociate All,csi,Tout dissocier
1049074,WIPMsgConfig_OperationsExcluded,2,Operations Excluded,csi,Opérations exclues
1049075,WIPMsgConfig_WIPMsgCntrEntities,2,WIP Msg Cntr Entities,csi,Entités de contrôle de Msg WIP
1049076,WIPMsgCriteria_ContainerEffectiveDateGMT,2,Container Effective Date GMT,csi,Date d'entrée en vigueur du conteneur GMT
1049077,WIPMsgCriteria_ContainerLabel,2,Container Label,csi,Label de conteneur
1049078,WIPMsgCriteria_ContainerOperation,2,Container Operation,csi,Opération du conteneur
1049079,WIPMsgCriteria_ExcludedOperations,2,Excluded Operations,csi,Opérations exclues
1049080,WIPMsgMgr_WIPMsgs,2,WIP Msgs,csi,Msgs WIP
1049081,WIPMsgMgr_WIPMsgCriteria,2,WIP Msg Criteria,csi,Critères du Msg WIP
1049083,WIPMsg_EnteredPassword,2,WIP Message Password,csi,Mot de passe du message WIP
1049084,WIPMsg_EnteredUserName,2,Entered User Name,csi,Nom d'utilisateur saisi
1049085,WIPMsg_MsgAcknowledged,2,Msg Acknowledged,csi,Msg avec accusé de réception
1049086,Container_Priority,2,Priority Code,csi,Code de priorité
1049087,StartDetails_ParentDetails,2,Parent Details,csi,Détails du parent
1049088,StartDetails_ContainerName,2,Container Name,csi,Nom du conteneur
1049089,StartDetails_ContainerComment,2,Container Comment,csi,Commentaire sur le conteneur
